

exact wire length per path (in segments): 
 
net#:	path#:	CHAN:	IPAD:	OPAD:	SWITCH:	COMB:	FFIN:	FFOUT:
[502]	-2-	1	0	0	2	0	1	0
[502]	-3-	4	0	0	5	0	1	0
[502]	-4-	7	0	0	8	0	1	0
[502]	-5-	0	0	0	1	0	1	0
[502]	-6-	4	0	0	5	0	1	0
[502]	-7-	0	0	0	1	0	1	0
[97]	-0-	15	1	0	19	1	1	1
[97]	-1-	8	0	1	9	0	0	0
[768]	-0-	4	0	0	9	1	1	0
[229]	-0-	1	0	0	2	0	1	0
[710]	-0-	7	0	0	12	1	1	0
[614]	-0-	5	0	0	10	1	1	1
[665]	-0-	25	0	0	30	1	1	1
[130]	-0-	6	0	1	9	1	0	1
[312]	-0-	1	0	0	2	0	1	1
[910]	-0-	40	0	0	59	5	1	0
[778]	-0-	10	0	0	17	2	1	0
[778]	-1-	2	0	0	3	0	1	0
[864]	-0-	5	0	0	10	1	1	0
[873]	-0-	2	0	0	3	0	1	0
[80]	-0-	7	1	1	11	1	0	2
[80]	-1-	28	0	0	29	0	1	0
[311]	-0-	1	0	0	2	0	1	1
[819]	-0-	4	0	0	9	1	1	0
[399]	-0-	1	0	0	2	0	1	1
[719]	-0-	11	0	0	16	1	1	0
[525]	-0-	3	0	0	4	0	1	0
[525]	-1-	2	0	0	3	0	1	0
[525]	-2-	0	0	0	1	0	1	0
[71]	-0-	8	0	1	11	1	0	0
[327]	-0-	1	0	0	2	0	1	1
[664]	-0-	15	0	0	20	1	1	0
[714]	-0-	2	0	0	3	0	1	0
[818]	-0-	2	0	0	3	0	1	0
[323]	-0-	1	0	0	2	0	1	1
[817]	-0-	8	0	0	13	1	1	0
[767]	-0-	8	0	0	13	1	1	1
[877]	-0-	9	0	0	14	1	1	1
[889]	-0-	10	0	0	15	1	1	0
[720]	-0-	17	0	0	22	1	1	0
[258]	-0-	2	0	0	3	0	1	1
[510]	-0-	4	0	0	5	0	1	0
[510]	-1-	0	0	0	1	0	1	0
[662]	-0-	12	0	0	17	1	1	1
[468]	-0-	2	0	0	3	0	1	1
[468]	-1-	3	0	0	4	0	1	0
[468]	-2-	0	0	0	1	0	1	0
[674]	-0-	0	0	0	1	0	1	0
[674]	-1-	0	0	0	1	0	1	0
[830]	-0-	9	0	0	14	1	1	0
[682]	-0-	12	0	0	15	1	1	0
[682]	-1-	0	0	0	1	0	1	0
[613]	-0-	4	0	0	9	1	1	0
[588]	-0-	1	0	0	2	0	1	1
[626]	-0-	17	0	0	22	1	1	0
[404]	-0-	1	0	0	2	0	1	1
[300]	-0-	2	0	0	3	0	1	1
[542]	-0-	2	0	0	3	0	1	0
[497]	-0-	6	0	0	7	0	1	0
[497]	-1-	5	0	0	6	0	1	0
[497]	-2-	0	0	0	1	0	1	0
[497]	-3-	4	0	0	5	0	1	0
[726]	-0-	8	0	0	13	1	1	0
[261]	-0-	1	0	0	2	0	1	1
[167]	-0-	13	0	1	16	1	0	0
[876]	-0-	6	0	0	11	1	1	1
[627]	-0-	3	0	0	8	1	1	0
[519]	-0-	7	0	0	12	1	1	0
[573]	-0-	12	0	0	17	1	1	0
[911]	-0-	7	0	0	12	1	1	0
[661]	-0-	9	0	0	14	1	1	0
[625]	-0-	3	0	0	8	1	1	0
[775]	-0-	11	0	0	16	1	1	0
[153]	-0-	11	0	1	14	1	0	2
[571]	-0-	11	0	0	16	1	1	1
[628]	-0-	10	0	0	15	1	1	0
[683]	-0-	8	0	0	13	1	1	1
[608]	-0-	17	0	0	18	0	1	1
[608]	-1-	4	0	0	5	0	1	0
[608]	-2-	17	0	0	18	0	1	0
[718]	-0-	10	0	0	15	1	1	0
[692]	-0-	1	0	0	2	0	1	0
[816]	-0-	7	0	0	12	1	1	1
[875]	-0-	4	0	0	9	1	1	1
[568]	-0-	10	0	0	15	1	1	0
[681]	-0-	2	0	0	7	1	1	0
[789]	-0-	7	0	0	12	1	1	1
[125]	-0-	22	1	1	26	1	0	1
[125]	-1-	11	0	0	12	0	1	0
[827]	-0-	5	0	0	9	1	1	0
[105]	-0-	9	0	1	12	1	0	1
[518]	-0-	10	0	0	15	1	1	0
[127]	-0-	29	0	1	32	1	0	1
[154]	-0-	10	0	1	13	1	0	1
[511]	-0-	0	0	0	1	0	1	0
[92]	-0-	4	0	1	5	0	0	0
[155]	-0-	5	1	0	9	1	1	1
[155]	-1-	1	0	1	2	0	0	0
[622]	-0-	5	0	0	9	1	1	0
[828]	-0-	5	0	0	10	1	1	0
[730]	-0-	7	0	0	12	1	1	1
[774]	-0-	5	0	0	10	1	1	0
[374]	-0-	0	0	0	1	0	1	0
[636]	-0-	7	0	0	12	1	1	0
[569]	-0-	91	0	0	127	10	1	1
[741]	-0-	3	0	0	8	1	1	0
[783]	-0-	7	0	0	12	1	1	0
[421]	-0-	20	0	0	25	1	1	0
[421]	-1-	6	0	0	7	0	1	0
[421]	-2-	3	0	0	4	0	1	0
[421]	-3-	4	0	0	5	0	1	0
[421]	-4-	3	0	0	4	0	1	0
[421]	-5-	1	0	0	2	0	1	0
[421]	-6-	0	0	0	1	0	1	0
[421]	-7-	2	0	0	3	0	1	0
[908]	-0-	16	0	0	23	2	1	0
[76]	-0-	10	0	1	13	1	0	0
[793]	-0-	5	0	0	10	1	1	0
[91]	-0-	14	1	0	18	1	1	1
[91]	-1-	2	0	1	3	0	0	0
[795]	-0-	9	0	0	10	0	1	0
[790]	-0-	1	0	0	2	0	1	0
[67]	-0-	14	1	1	18	1	0	1
[67]	-1-	17	0	0	18	0	1	0
[820]	-0-	4	0	0	8	1	1	0
[576]	-0-	9	0	0	14	1	1	0
[239]	-0-	1	0	0	2	0	1	0
[551]	-0-	3	0	0	4	0	1	0
[551]	-1-	5	0	0	6	0	1	0
[551]	-2-	0	0	0	1	0	1	0
[722]	-0-	8	0	0	13	1	1	0
[785]	-0-	4	0	0	9	1	1	0
[293]	-0-	1	0	0	2	0	1	1
[643]	-0-	6	0	0	11	1	1	0
[148]	-0-	6	0	1	9	1	0	0
[484]	-0-	6	0	0	10	1	1	0
[484]	-1-	2	0	0	3	0	1	0
[484]	-2-	7	0	0	8	0	1	0
[484]	-3-	2	0	0	3	0	1	0
[484]	-4-	0	0	0	1	0	1	0
[484]	-5-	1	0	0	2	0	1	0
[484]	-6-	1	0	0	2	0	1	0
[484]	-7-	1	0	0	2	0	1	0
[672]	-0-	12	0	0	20	2	1	2
[672]	-1-	3	0	0	4	0	1	0
[752]	-0-	6	0	0	9	1	1	0
[527]	-0-	4	0	0	8	1	1	0
[527]	-1-	3	0	0	4	0	1	0
[527]	-2-	4	0	0	5	0	1	0
[527]	-3-	7	0	0	8	0	1	0
[527]	-4-	1	0	0	2	0	1	0
[527]	-5-	0	0	0	1	0	1	0
[527]	-6-	2	0	0	3	0	1	0
[527]	-7-	0	0	0	1	0	1	0
[524]	-0-	7	0	0	12	1	1	1
[733]	-0-	6	0	0	11	1	1	1
[686]	-0-	7	0	0	11	1	1	0
[746]	-0-	13	0	0	20	2	1	0
[642]	-0-	12	0	0	17	1	1	1
[376]	-0-	0	0	0	1	0	1	0
[328]	-0-	2	0	0	3	0	1	1
[59]	-0-	41	1	0	45	1	1	1
[59]	-1-	1	0	1	2	0	0	0
[163]	-0-	10	0	1	13	1	0	2
[380]	-0-	0	0	0	1	0	1	0
[885]	-0-	11	0	0	16	1	1	0
[906]	-0-	4	0	0	9	1	1	0
[540]	-0-	4	0	0	9	1	1	1
[574]	-0-	7	0	0	12	1	1	1
[784]	-0-	3	0	0	8	1	1	0
[831]	-0-	26	0	0	31	1	1	0
[509]	-0-	6	0	0	7	0	1	0
[509]	-1-	1	0	0	2	0	1	0
[509]	-2-	0	0	0	1	0	1	0
[291]	-0-	1	0	0	2	0	1	1
[630]	-0-	5	0	0	10	1	1	0
[294]	-0-	0	0	0	1	0	1	0
[179]	-0-	0	0	0	1	0	1	0
[480]	-0-	11	0	0	12	0	1	0
[480]	-1-	0	0	0	1	0	1	0
[480]	-2-	1	0	0	2	0	1	0
[352]	-0-	1	0	0	2	0	1	1
[371]	-0-	0	0	0	1	0	1	0
[143]	-0-	7	0	1	10	1	0	1
[865]	-0-	12	0	0	23	3	1	0
[168]	-0-	8	1	1	12	1	0	1
[168]	-1-	5	0	0	6	0	1	0
[593]	-0-	4	0	0	9	1	1	1
[460]	-0-	9	0	0	14	1	1	1
[520]	-0-	6	0	0	11	1	1	0
[699]	-0-	1	0	0	2	0	1	0
[676]	-0-	26	0	0	37	3	1	0
[351]	-0-	1	0	0	2	0	1	0
[79]	-0-	14	0	1	17	1	0	2
[121]	-0-	11	1	1	15	1	0	0
[121]	-1-	5	0	0	6	0	1	0
[245]	-0-	1	0	0	2	0	1	1
[226]	-0-	1	0	0	2	0	1	1
[792]	-0-	2	0	0	3	0	1	0
[905]	-0-	9	0	0	14	1	1	0
[904]	-0-	5	0	0	10	1	1	1
[457]	-0-	4	0	0	9	1	1	1
[697]	-0-	6	0	0	11	1	1	0
[537]	-0-	3	0	0	8	1	1	0
[547]	-0-	8	0	0	9	0	1	1
[547]	-1-	0	0	0	1	0	1	0
[547]	-2-	0	0	0	1	0	1	0
[602]	-0-	6	0	0	11	1	1	1
[86]	-0-	9	0	1	12	1	0	0
[732]	-0-	4	0	0	9	1	1	0
[641]	-0-	10	0	0	15	1	1	1
[491]	-0-	0	0	0	1	0	1	0
[808]	-0-	1	0	0	2	0	1	0
[808]	-1-	2	0	0	3	0	1	0
[252]	-0-	1	0	0	2	0	1	1
[721]	-0-	0	0	0	1	0	1	0
[721]	-1-	9	0	0	10	0	1	0
[721]	-2-	6	0	0	7	0	1	0
[266]	-0-	0	0	0	1	0	1	0
[385]	-0-	1	0	0	2	0	1	1
[124]	-0-	20	1	1	24	1	0	1
[124]	-1-	2	0	0	3	0	1	0
[400]	-0-	2	0	0	3	0	1	1
[581]	-0-	0	0	0	1	0	1	0
[764]	-0-	3	0	0	7	1	1	0
[567]	-0-	26	0	0	29	1	1	0
[567]	-1-	1	0	0	2	0	1	0
[552]	-0-	4	0	0	9	1	1	1
[538]	-0-	9	0	0	10	0	1	0
[538]	-1-	9	0	0	10	0	1	0
[486]	-0-	3	0	0	4	0	1	0
[744]	-0-	14	0	0	19	1	1	1
[698]	-0-	10	0	0	15	1	1	0
[210]	-0-	0	0	0	1	0	1	0
[182]	-0-	1	0	0	2	0	1	0
[348]	-0-	1	0	0	2	0	1	1
[881]	-0-	7	0	0	12	1	1	0
[107]	-0-	23	1	1	27	1	0	0
[107]	-1-	9	0	0	10	0	1	0
[731]	-0-	3	0	0	8	1	1	1
[645]	-0-	3	0	0	4	0	1	0
[604]	-0-	4	0	0	5	0	1	0
[604]	-1-	0	0	0	1	0	1	0
[684]	-0-	20	0	0	25	1	1	0
[461]	-0-	20	0	0	28	2	1	0
[461]	-1-	13	0	0	14	0	1	0
[461]	-2-	3	0	0	4	0	1	0
[535]	-0-	10	0	0	15	1	1	0
[442]	-0-	13	0	0	14	0	1	0
[695]	-0-	12	0	0	17	1	1	0
[123]	-0-	5	0	1	8	1	0	0
[280]	-0-	1	0	0	2	0	1	1
[760]	-0-	3	0	0	6	1	1	0
[108]	-0-	9	0	1	12	1	0	1
[653]	-0-	5	0	0	10	1	1	0
[325]	-0-	1	0	0	2	0	1	1
[363]	-0-	0	0	0	1	0	1	0
[601]	-0-	12	0	0	19	2	1	1
[650]	-0-	2	0	0	3	0	1	0
[271]	-0-	0	0	0	1	0	1	0
[156]	-0-	12	0	1	15	1	0	2
[396]	-0-	0	0	0	1	0	1	0
[232]	-0-	1	0	0	2	0	1	0
[54]	-0-	20	1	1	24	1	0	1
[54]	-1-	3	0	0	4	0	1	0
[231]	-0-	0	0	0	1	0	1	0
[761]	-0-	4	0	0	9	1	1	0
[561]	-0-	11	0	0	12	0	1	0
[561]	-1-	10	0	0	11	0	1	0
[561]	-2-	0	0	0	1	0	1	0
[561]	-3-	0	0	0	1	0	1	0
[544]	-0-	4	0	0	8	1	1	0
[544]	-1-	21	0	0	22	0	1	0
[544]	-2-	2	0	0	3	0	1	0
[545]	-0-	6	0	0	7	0	1	0
[545]	-1-	11	0	0	12	0	1	0
[545]	-2-	2	0	0	3	0	1	0
[772]	-0-	0	0	0	1	0	1	0
[740]	-0-	7	0	0	8	0	1	0
[691]	-0-	9	0	0	14	1	1	0
[169]	-0-	9	0	1	12	1	0	2
[584]	-0-	4	0	0	9	1	1	0
[742]	-0-	10	0	0	15	1	1	0
[453]	-0-	3	0	0	8	1	1	0
[62]	-0-	7	0	1	10	1	0	0
[704]	-0-	2	0	0	3	0	1	0
[418]	-0-	5	0	0	6	0	1	0
[418]	-1-	0	0	0	1	0	1	0
[550]	-0-	11	0	0	16	1	1	1
[879]	-0-	1	0	0	5	1	1	0
[160]	-0-	50	1	0	54	1	1	1
[160]	-1-	6	0	1	7	0	0	0
[465]	-0-	6	0	0	10	1	1	0
[465]	-1-	0	0	0	1	0	1	0
[465]	-2-	2	0	0	3	0	1	0
[465]	-3-	2	0	0	3	0	1	0
[465]	-4-	2	0	0	3	0	1	0
[465]	-5-	3	0	0	4	0	1	0
[465]	-6-	1	0	0	2	0	1	0
[465]	-7-	2	0	0	3	0	1	0
[860]	-0-	45	0	0	59	4	1	0
[120]	-0-	4	0	1	7	1	0	1
[842]	-0-	13	0	0	22	3	1	0
[896]	-0-	18	0	0	23	1	1	0
[534]	-0-	9	0	0	14	1	1	1
[743]	-0-	8	0	0	13	1	1	0
[469]	-0-	8	0	0	13	1	1	0
[426]	-0-	12	0	0	17	1	1	0
[236]	-0-	1	0	0	2	0	1	1
[560]	-0-	7	0	0	12	1	1	0
[856]	-0-	9	0	0	10	0	1	0
[606]	-0-	8	0	0	13	1	1	0
[359]	-0-	1	0	0	2	0	1	1
[897]	-0-	4	0	0	9	1	1	0
[599]	-0-	8	0	0	13	1	1	0
[646]	-0-	2	0	0	6	1	1	0
[425]	-0-	18	0	0	23	1	1	0
[58]	-0-	8	0	1	11	1	0	0
[289]	-0-	2	0	0	3	0	1	0
[391]	-0-	1	0	0	2	0	1	0
[548]	-0-	3	0	0	8	1	1	0
[498]	-0-	3	0	0	4	0	1	0
[841]	-0-	7	0	0	12	1	1	0
[867]	-0-	8	0	0	13	1	1	0
[687]	-0-	12	0	0	20	2	1	0
[440]	-0-	5	0	0	9	1	1	0
[440]	-1-	3	0	0	4	0	1	0
[440]	-2-	3	0	0	4	0	1	0
[440]	-3-	3	0	0	4	0	1	0
[440]	-4-	3	0	0	4	0	1	0
[440]	-5-	0	0	0	1	0	1	0
[440]	-6-	2	0	0	3	0	1	0
[440]	-7-	0	0	0	1	0	1	0
[796]	-0-	12	0	0	17	1	1	0
[109]	-0-	13	0	1	16	1	0	0
[433]	-0-	9	0	0	14	1	1	0
[330]	-0-	1	0	0	2	0	1	0
[356]	-0-	0	0	0	1	0	1	0
[693]	-0-	4	0	0	9	1	1	0
[797]	-0-	11	0	0	16	1	1	0
[840]	-0-	3	0	0	8	1	1	0
[161]	-0-	13	1	1	17	1	0	0
[161]	-1-	3	0	0	4	0	1	0
[794]	-0-	0	0	0	1	0	1	0
[427]	-0-	9	0	0	14	1	1	0
[335]	-0-	0	0	0	1	0	1	0
[787]	-0-	1	0	0	2	0	1	0
[787]	-1-	1	0	0	2	0	1	0
[612]	-0-	4	0	0	5	0	1	0
[801]	-0-	3	0	0	4	0	1	0
[878]	-0-	8	0	0	13	1	1	1
[296]	-0-	1	0	0	2	0	1	0
[854]	-0-	12	0	0	17	1	1	0
[798]	-0-	9	0	0	14	1	1	0
[708]	-0-	10	0	0	17	2	1	0
[473]	-0-	18	0	0	25	2	1	0
[473]	-1-	0	0	0	1	0	1	0
[473]	-2-	0	0	0	1	0	1	0
[473]	-3-	0	0	0	1	0	1	0
[473]	-4-	1	0	0	2	0	1	0
[473]	-5-	2	0	0	3	0	1	0
[473]	-6-	0	0	0	1	0	1	0
[473]	-7-	0	0	0	1	0	1	0
[657]	-0-	6	0	0	11	1	1	0
[556]	-0-	11	0	0	16	1	1	0
[546]	-0-	6	0	0	11	1	1	0
[508]	-0-	8	0	0	13	1	1	0
[74]	-0-	4	0	1	7	1	0	0
[435]	-0-	10	0	0	15	1	1	0
[82]	-0-	6	1	1	10	1	0	0
[82]	-1-	7	0	0	8	0	1	0
[555]	-0-	3	0	0	4	0	1	0
[555]	-1-	2	0	0	3	0	1	0
[555]	-2-	1	0	0	2	0	1	0
[85]	-0-	22	0	1	25	1	0	0
[272]	-0-	0	0	0	1	0	1	0
[477]	-0-	2	0	0	3	0	1	0
[852]	-0-	4	0	0	9	1	1	1
[839]	-0-	6	0	0	11	1	1	1
[157]	-0-	9	0	1	12	1	0	0
[907]	-0-	5	0	0	10	1	1	0
[557]	-0-	9	0	0	14	1	1	0
[658]	-0-	14	0	0	19	1	1	0
[500]	-0-	4	0	0	8	1	1	0
[434]	-0-	6	0	0	11	1	1	0
[284]	-0-	1	0	0	2	0	1	1
[386]	-0-	0	0	0	1	0	1	0
[369]	-0-	0	0	0	1	0	1	0
[119]	-0-	12	1	0	16	1	1	0
[119]	-1-	3	0	1	4	0	0	0
[892]	-0-	12	0	0	19	2	1	0
[364]	-0-	0	0	0	1	0	1	0
[454]	-0-	5	0	0	10	1	1	0
[122]	-0-	9	0	1	12	1	0	0
[75]	-0-	7	1	1	11	1	0	1
[75]	-1-	6	0	0	7	0	1	0
[132]	-0-	28	1	0	32	1	1	0
[132]	-1-	15	0	1	16	0	0	0
[609]	-0-	4	0	0	9	1	1	1
[844]	-0-	3	0	0	8	1	1	0
[900]	-0-	6	0	0	11	1	1	0
[809]	-0-	9	0	0	14	1	1	0
[855]	-0-	10	0	0	15	1	1	0
[68]	-0-	6	0	1	9	1	0	0
[485]	-0-	6	0	0	11	1	1	0
[633]	-0-	23	0	0	28	1	1	0
[748]	-0-	5	0	0	10	1	1	1
[802]	-0-	5	0	0	10	1	1	0
[901]	-0-	9	0	0	14	1	1	0
[762]	-0-	4	0	0	9	1	1	0
[126]	-0-	6	0	1	9	1	0	0
[63]	-0-	13	0	1	16	1	0	1
[671]	-0-	1	0	0	2	0	1	1
[671]	-1-	1	0	0	2	0	1	0
[458]	-0-	3	0	0	4	0	1	0
[458]	-1-	6	0	0	7	0	1	0
[458]	-2-	0	0	0	1	0	1	0
[95]	-0-	22	0	1	25	1	0	1
[140]	-0-	4	1	1	8	1	0	0
[140]	-1-	11	0	0	12	0	1	0
[709]	-0-	16	0	0	25	2	1	0
[898]	-0-	4	0	0	9	1	1	0
[807]	-0-	7	0	0	14	2	1	0
[432]	-0-	5	0	0	10	1	1	1
[482]	-0-	4	0	0	9	1	1	1
[144]	-0-	10	1	0	14	1	1	0
[144]	-1-	6	0	1	7	0	0	0
[145]	-0-	5	0	1	8	1	0	0
[219]	-0-	0	0	0	1	0	1	0
[455]	-0-	0	0	0	1	0	1	0
[455]	-1-	7	0	0	8	0	1	0
[159]	-0-	8	0	1	11	1	0	1
[800]	-0-	3	0	0	8	1	1	0
[763]	-0-	8	0	0	12	1	1	0
[862]	-0-	5	0	0	10	1	1	0
[72]	-0-	16	1	1	20	1	0	0
[72]	-1-	8	0	0	9	0	1	0
[110]	-0-	14	1	0	18	1	1	0
[110]	-1-	1	0	1	2	0	0	0
[562]	-0-	3	0	0	8	1	1	0
[414]	-0-	1	0	0	2	0	1	1
[424]	-0-	10	0	0	11	0	1	0
[424]	-1-	0	0	0	1	0	1	0
[424]	-2-	1	0	0	2	0	1	0
[128]	-0-	15	0	1	18	1	0	0
[729]	-0-	3	0	0	4	0	1	0
[729]	-1-	1	0	0	2	0	1	0
[495]	-0-	17	0	0	22	1	1	0
[495]	-1-	3	0	0	4	0	1	0
[495]	-2-	2	0	0	3	0	1	0
[747]	-0-	5	0	0	10	1	1	0
[81]	-0-	7	1	0	11	1	1	1
[81]	-1-	1	0	1	2	0	0	0
[706]	-0-	1	0	0	2	0	1	0
[815]	-0-	2	0	0	7	1	1	0
[861]	-0-	7	0	0	12	1	1	0
[648]	-0-	10	0	0	15	1	1	0
[648]	-1-	3	0	0	4	0	1	0
[806]	-0-	2	0	0	7	1	1	0
[90]	-0-	13	0	1	16	1	0	0
[894]	-0-	1	0	0	2	0	1	0
[437]	-0-	7	0	0	14	2	1	0
[341]	-0-	1	0	0	2	0	1	0
[773]	-0-	6	0	0	11	1	1	0
[660]	-0-	8	0	0	13	1	1	0
[77]	-0-	9	0	1	12	1	0	0
[104]	-0-	11	0	1	14	1	0	0
[523]	-0-	3	0	0	4	0	1	0
[759]	-0-	12	0	0	19	2	1	0
[853]	-0-	5	0	0	10	1	1	0
[590]	-0-	0	0	0	1	0	1	0
[590]	-1-	2	0	0	3	0	1	0
[715]	-0-	6	0	0	11	1	1	0
[93]	-0-	21	1	1	25	1	0	0
[93]	-1-	9	0	0	10	0	1	0
[447]	-0-	7	0	0	10	1	1	0
[447]	-1-	0	0	0	1	0	1	0
[447]	-2-	0	0	0	1	0	1	0
[483]	-0-	16	0	0	17	0	1	0
[483]	-1-	0	0	0	1	0	1	0
[483]	-2-	0	0	0	1	0	1	0
[177]	-0-	0	0	0	1	0	1	0
[430]	-0-	7	0	0	8	0	1	0
[430]	-1-	1	0	0	2	0	1	0
[430]	-2-	0	0	0	1	0	1	0
[430]	-3-	2	0	0	3	0	1	0
[668]	-0-	20	0	0	29	2	1	0
[668]	-1-	0	0	0	1	0	1	0
[668]	-2-	6	0	0	7	0	1	0
[533]	-0-	2	0	0	3	0	1	0
[533]	-1-	3	0	0	4	0	1	0
[620]	-0-	4	0	0	8	1	1	0
[198]	-0-	0	0	0	1	0	1	0
[863]	-0-	2	0	0	3	0	1	0
[843]	-0-	8	0	0	13	1	1	0
[223]	-0-	0	0	0	1	0	1	0
[670]	-0-	1	0	0	6	1	1	0
[915]	-0-	5	0	0	10	1	1	0
[598]	-0-	5	0	0	6	0	1	0
[448]	-0-	4	0	0	9	1	1	0
[655]	-0-	4	0	0	5	0	1	0
[655]	-1-	1	0	0	2	0	1	0
[655]	-2-	1	0	0	2	0	1	0
[771]	-0-	6	0	0	11	1	1	0
[872]	-0-	11	0	0	16	1	1	0
[481]	-0-	23	0	0	31	2	1	0
[481]	-1-	5	0	0	6	0	1	0
[481]	-2-	0	0	0	1	0	1	0
[388]	-0-	0	0	0	1	0	1	0
[871]	-0-	5	0	0	10	1	1	0
[142]	-0-	10	0	1	13	1	0	0
[383]	-0-	0	0	0	1	0	1	0
[409]	-0-	1	0	0	2	0	1	0
[116]	-0-	14	1	0	18	1	1	0
[116]	-1-	6	0	1	7	0	0	0
[565]	-0-	9	0	0	17	2	1	0
[47]	-0-	2	0	0	3	0	1	0
[47]	-1-	5	0	0	6	0	1	0
[47]	-2-	3	0	0	4	0	1	0
[47]	-3-	2	0	0	3	0	1	0
[47]	-4-	0	0	0	1	0	1	0
[47]	-5-	0	0	0	1	0	1	0
[47]	-6-	1	0	0	2	0	1	0
[47]	-7-	0	0	0	1	0	1	0
[47]	-8-	5	0	0	6	0	1	0
[47]	-9-	0	0	0	1	0	1	0
[47]	-10-	0	0	0	1	0	1	0
[47]	-11-	3	0	0	4	0	1	0
[47]	-12-	3	0	0	4	0	1	0
[47]	-13-	2	0	0	3	0	1	0
[47]	-14-	0	0	0	1	0	1	0
[47]	-15-	1	0	0	2	0	1	0
[47]	-16-	9	0	0	10	0	1	0
[47]	-17-	4	0	0	5	0	1	0
[47]	-18-	2	0	0	3	0	1	0
[47]	-19-	3	0	0	4	0	1	0
[47]	-20-	3	0	0	4	0	1	0
[47]	-21-	1	0	0	2	0	1	0
[47]	-22-	1	0	0	2	0	1	0
[47]	-23-	1	0	0	2	0	1	0
[47]	-24-	0	0	0	1	0	1	0
[47]	-25-	6	0	0	7	0	1	0
[47]	-26-	1	0	0	2	0	1	0
[47]	-27-	4	0	0	5	0	1	0
[47]	-28-	1	0	0	2	0	1	0
[47]	-29-	2	0	0	3	0	1	0
[47]	-30-	1	0	0	2	0	1	0
[47]	-31-	0	0	0	1	0	1	0
[47]	-32-	1	0	0	2	0	1	0
[47]	-33-	1	0	0	2	0	1	0
[47]	-34-	0	0	0	1	0	1	0
[47]	-35-	0	0	0	1	0	1	0
[47]	-36-	0	0	0	1	0	1	0
[47]	-37-	1	0	0	2	0	1	0
[47]	-38-	0	0	0	1	0	1	0
[47]	-39-	0	0	0	1	0	1	0
[47]	-40-	0	0	0	1	0	1	0
[47]	-41-	4	0	0	5	0	1	0
[47]	-42-	2	0	0	3	0	1	0
[47]	-43-	4	0	0	5	0	1	0
[47]	-44-	1	0	0	2	0	1	0
[47]	-45-	3	0	0	4	0	1	0
[47]	-46-	0	0	0	1	0	1	0
[47]	-47-	1	0	0	2	0	1	0
[47]	-48-	1	0	0	2	0	1	0
[47]	-49-	3	0	0	4	0	1	0
[47]	-50-	0	0	0	1	0	1	0
[47]	-51-	4	0	0	5	0	1	0
[47]	-52-	1	0	0	2	0	1	0
[47]	-53-	1	0	0	2	0	1	0
[47]	-54-	2	0	0	3	0	1	0
[47]	-55-	1	0	0	2	0	1	0
[47]	-56-	0	0	0	1	0	1	0
[47]	-57-	1	0	0	2	0	1	0
[47]	-58-	4	0	0	5	0	1	0
[47]	-59-	1	0	0	2	0	1	0
[47]	-60-	0	0	0	1	0	1	0
[47]	-61-	1	0	0	2	0	1	0
[47]	-62-	1	0	0	2	0	1	0
[47]	-63-	1	0	0	2	0	1	0
[47]	-64-	1	0	0	2	0	1	0
[47]	-65-	4	0	0	5	0	1	0
[47]	-66-	1	0	0	2	0	1	0
[47]	-67-	0	0	0	1	0	1	0
[47]	-68-	0	0	0	1	0	1	0
[47]	-69-	0	0	0	1	0	1	0
[47]	-70-	0	0	0	1	0	1	0
[47]	-71-	0	0	0	1	0	1	0
[47]	-72-	0	0	0	1	0	1	0
[47]	-73-	0	0	0	1	0	1	0
[47]	-74-	1	0	0	2	0	1	0
[47]	-75-	1	0	0	2	0	1	0
[47]	-76-	1	0	0	2	0	1	0
[47]	-77-	1	0	0	2	0	1	0
[47]	-78-	1	0	0	2	0	1	0
[47]	-79-	0	0	0	1	0	1	0
[47]	-80-	2	0	0	3	0	1	0
[47]	-81-	2	0	0	3	0	1	0
[47]	-82-	0	0	0	1	0	1	0
[47]	-83-	0	0	0	1	0	1	0
[47]	-84-	1	0	0	2	0	1	0
[47]	-85-	0	0	0	1	0	1	0
[47]	-86-	0	0	0	1	0	1	0
[47]	-87-	1	0	0	2	0	1	0
[47]	-88-	14	0	0	15	0	1	0
[47]	-89-	0	0	0	1	0	1	0
[47]	-90-	0	0	0	1	0	1	0
[47]	-91-	1	0	0	2	0	1	0
[47]	-92-	0	0	0	1	0	1	0
[47]	-93-	0	0	0	1	0	1	0
[47]	-94-	0	0	0	1	0	1	0
[47]	-95-	1	0	0	2	0	1	0
[47]	-96-	0	0	0	1	0	1	0
[47]	-97-	0	0	0	1	0	1	0
[47]	-98-	1	0	0	2	0	1	0
[47]	-99-	0	0	0	1	0	1	0
[47]	-100-	0	0	0	1	0	1	0
[47]	-101-	2	0	0	3	0	1	0
[47]	-102-	2	0	0	3	0	1	0
[47]	-103-	0	0	0	1	0	1	0
[47]	-104-	0	0	0	1	0	1	0
[47]	-105-	0	0	0	1	0	1	0
[47]	-106-	0	0	0	1	0	1	0
[47]	-107-	1	0	0	2	0	1	0
[47]	-108-	1	0	0	2	0	1	0
[47]	-109-	2	0	0	3	0	1	0
[47]	-110-	2	0	0	3	0	1	0
[47]	-111-	0	0	0	1	0	1	0
[47]	-112-	0	0	0	1	0	1	0
[47]	-113-	1	0	0	2	0	1	0
[47]	-114-	0	0	0	1	0	1	0
[47]	-115-	1	0	0	2	0	1	0
[47]	-116-	2	0	0	3	0	1	0
